TAIUTC       28     UNIT(DAY, SEC)   FORMAT(I2,1X,A3,I3,4X,F20.12,3X,F10.6)
090205    2454867.500000000000      .379066   -.11004   .22075
090206    2454868.500000000000      .378629   -.11167   .22443
090207    2454869.500000000000      .378094   -.11382   .22798
090208    2454870.500000000000      .377335   -.11590   .23143
090209    2454871.500000000000      .376304   -.11809   .23448
090210    2454872.500000000000      .375024   -.11973   .23723
090211    2454873.500000000000      .373583   -.12054   .24042
090212    2454874.500000000000      .372143   -.12139   .24415
090213    2454875.500000000000      .370881   -.12238   .24776
090214    2454876.500000000000      .369921   -.12369   .25126
090215    2454877.500000000000      .369211   -.12527   .25496
090216    2454878.500000000000      .368679   -.12682   .25880
090217    2454879.500000000000      .368304   -.12863   .26215
090218    2454880.500000000000      .368065   -.13049   .26510
090219    2454881.500000000000      .367905   -.13235   .26800
090220    2454882.500000000000      .367770   -.13338   .27047
090221    2454883.500000000000      .367614   -.13371   .27309
090222    2454884.500000000000      .367353   -.13420   .27587
090223    2454885.500000000000      .366872   -.13382   .27872
090224    2454886.500000000000      .366152   -.13312   .28218
090225    2454887.500000000000      .365217   -.13336   .28569
090226    2454888.500000000000      .364077   -.13358   .28900
090227    2454889.500000000000      .362829   -.13361   .29257
090228    2454890.500000000000      .361564   -.13399   .29622
090301    2454891.500000000000      .360343   -.13438   .29986
090302    2454892.500000000000      .359210   -.13479   .30332
090303    2454893.500000000000      .358196   -.13478   .30639
090304    2454894.500000000000      .357317   -.13417   .30972
090305    2454895.500000000000      .356550   -.13371   .31326
090306    2454896.500000000000      .355780   -.13345   .31688
090307    2454897.500000000000      .354878   -.13314   .32077
090308    2454898.500000000000      .353778   -.13300   .32466
090309    2454899.500000000000      .352397   -.13280   .32885
090310    2454900.500000000000      .350757   -.13252   .33300
090311    2454901.500000000000      .349011   -.13213   .33680
090312    2454902.500000000000      .347287   -.13199   .34069
090313    2454903.500000000000      .345699   -.13175   .34389
090314    2454904.500000000000      .344326   -.13087   .34677
090315    2454905.500000000000      .343195   -.13031   .35020
090316    2454906.500000000000      .342276   -.12952   .35335
090317    2454907.500000000000      .341528   -.12848   .35662
090318    2454908.500000000000      .340921   -.12773   .35992
090319    2454909.500000000000      .340346   -.12730   .36336
090320    2454910.500000000000      .339699   -.12687   .36684
090321    2454911.500000000000      .338928   -.12600   .37014
090322    2454912.500000000000      .337925   -.12490   .37369
090323    2454913.500000000000      .336679   -.12348   .37688
090324    2454914.500000000000      .335220   -.12210   .38053
090325    2454915.500000000000      .333611   -.12093   .38439
090326    2454916.500000000000      .331949   -.11990   .38798
090327    2454917.500000000000      .330292   -.11921   .39159
090328    2454918.500000000000      .328718   -.11850   .39499
090329    2454919.500000000000      .327347   -.11806   .39819
090330    2454920.500000000000      .326221   -.11840   .40090
090331    2454921.500000000000      .325291   -.11894   .40361
090401    2454922.500000000000      .324486   -.11886   .40601
090402    2454923.500000000000      .323700   -.11779   .40840
090403    2454924.500000000000      .322822   -.11646   .41102
090404    2454925.500000000000      .321805   -.11517   .41375
090405    2454926.500000000000      .320613   -.11330   .41650
090406    2454927.500000000000      .319164   -.11076   .41956
090407    2454928.500000000000      .317491   -.10847   .42314
090408    2454929.500000000000      .315703   -.10688   .42619
090409    2454930.500000000000      .313974   -.10535   .42889
090410    2454931.500000000000      .312402   -.10373   .43172
090411    2454932.500000000000      .311021   -.10231   .43467
090412    2454933.500000000000      .309858   -.10071   .43716
090413    2454934.500000000000      .308923   -.09860   .43958
090414    2454935.500000000000      .308159   -.09652   .44249
090415    2454936.500000000000      .307435   -.09411   .44567
090416    2454937.500000000000      .306637   -.09143   .44920
090417    2454938.500000000000      .305745   -.08898   .45248
090418    2454939.500000000000      .304727   -.08686   .45541
090419    2454940.500000000000      .303555   -.08486   .45826
090420    2454941.500000000000      .302196   -.08271   .46090
090421    2454942.500000000000      .300591   -.08049   .46355
090422    2454943.500000000000      .298814   -.07854   .46641
090423    2454944.500000000000      .296997   -.07696   .46931
090424    2454945.500000000000      .295252   -.07593   .47166
090425    2454946.500000000000      .293645   -.07500   .47388
090426    2454947.500000000000      .292233   -.07375   .47621
090427    2454948.500000000000      .291033   -.07200   .47814
090428    2454949.500000000000      .289972   -.06980   .48015
090429    2454950.500000000000      .288959   -.06765   .48237
090430    2454951.500000000000      .287899   -.06522   .48440
090501    2454952.500000000000      .286700   -.06235   .48652
090502    2454953.500000000000      .285299   -.05957   .48874
090503    2454954.500000000000      .283686   -.05676   .49052
090504    2454955.500000000000      .281922   -.05388   .49247
090505    2454956.500000000000      .280131   -.05157   .49437
090506    2454957.500000000000      .278425   -.04896   .49592
090507    2454958.500000000000      .276897   -.04578   .49777
090508    2454959.500000000000      .275634   -.04276   .49985
090509    2454960.500000000000      .274675   -.03969   .50218
090510    2454961.500000000000      .273941   -.03663   .50445
090511    2454962.500000000000      .273320   -.03366   .50617
090512    2454963.500000000000      .272770   -.03111   .50792
090513    2454964.500000000000      .272230   -.02856   .50994
090514    2454965.500000000000      .271638   -.02574   .51189
090515    2454966.500000000000      .270935   -.02309   .51391
090516    2454967.500000000000      .270083   -.02018   .51550
090517    2454968.500000000000      .269098   -.01663   .51694
090518    2454969.500000000000      .267978   -.01299   .51859
090519    2454970.500000000000      .266699   -.00941   .52026
090520    2454971.500000000000      .265249   -.00598   .52172
090521    2454972.500000000000      .263758   -.00264   .52275
090522    2454973.500000000000      .262369    .00064   .52407
090523    2454974.500000000000      .261161    .00360   .52538
090524    2454975.500000000000      .260133    .00702   .52629
090525    2454976.500000000000      .259256    .01080   .52754
090526    2454977.500000000000      .258500    .01380   .52885
090527    2454978.500000000000      .257772    .01653   .53014
090528    2454979.500000000000      .256931    .01933   .53161
090529    2454980.500000000000      .255884    .02178   .53274
090530    2454981.500000000000      .254605    .02452   .53341
090531    2454982.500000000000      .253164    .02783   .53378
090601    2454983.500000000000      .251712    .03151   .53361
090602    2454984.500000000000      .250358    .03549   .53378
090603    2454985.500000000000      .249159    .03950   .53447
090604    2454986.500000000000      .248170    .04375   .53527
090605    2454987.500000000000      .247421    .04804   .53659
090606    2454988.500000000000      .246889    .05177   .53787
090607    2454989.500000000000      .246500    .05521   .53887
090608    2454990.500000000000      .246224    .05861   .53954
090609    2454991.500000000000      .245970    .06170   .54011
090610    2454992.500000000000      .245658    .06432   .54058
090611    2454993.500000000000      .245244    .06749   .54042
090612    2454994.500000000000      .244659    .07107   .54062
090613    2454995.500000000000      .243919    .07469   .54115
090614    2454996.500000000000      .243071    .07852   .54160
090615    2454997.500000000000      .242152    .08220   .54191
090616    2454998.500000000000      .241157    .08558   .54190
090617    2454999.500000000000      .240116    .08857   .54179
090618    2455000.500000000000      .239147    .09119   .54125
090619    2455001.500000000000      .238341    .09405   .54072
090620    2455002.500000000000      .237741    .09721   .54056
090621    2455003.500000000000      .237337    .10031   .54040
090622    2455004.500000000000      .237108    .10310   .53989
090623    2455005.500000000000      .236993    .10596   .53914
090624    2455006.500000000000      .236807    .10919   .53850
090625    2455007.500000000000      .236516    .11244   .53801
090626    2455008.500000000000      .236033    .11536   .53764
090627    2455009.500000000000      .235369    .11802   .53731
090628    2455010.500000000000      .234627    .12083   .53674
090629    2455011.500000000000      .233932    .12368   .53597
090630    2455012.500000000000      .233389    .12683   .53479
090701    2455013.500000000000      .233069    .13042   .53371
090702    2455014.500000000000      .233018    .13432   .53268
090703    2455015.500000000000      .233157    .13846   .53166
090704    2455016.500000000000      .233423    .14250   .53113
090705    2455017.500000000000      .233793    .14600   .53044
090706    2455018.500000000000      .234218    .14913   .52964
090707    2455019.500000000000      .234622    .15213   .52878
090708    2455020.500000000000      .234939    .15484   .52771
090709    2455021.500000000000      .235127    .15723   .52678
090710    2455022.500000000000      .235189    .15987   .52581
090711    2455023.500000000000      .235118    .16276   .52498
090712    2455024.500000000000      .234895    .16586   .52423
090713    2455025.500000000000      .234586    .16902   .52348
090714    2455026.500000000000      .234284    .17196   .52236
090715    2455027.500000000000      .233989    .17554   .52129
090716    2455028.500000000000      .233775    .17922   .52018
090717    2455029.500000000000      .233727    .18269   .51895
090718    2455030.500000000000      .233809    .18592   .51838
